day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;365800;BANANAS;4845;22;;;;;4852;22;;;;;4848.5;-7102.71875
1;365900;BANANAS;4845;30;;;;;4847;5;4850;8;4852;30;4846.0;-7100.6640625
1;365900;PEARLS;9995;30;;;;;10002;8;10005;30;;;9998.5;2540.0
1;366000;PEARLS;10002;1;9998;5;9996;1;10004;1;10005;23;;;10003.0;2540.0
1;366000;BANANAS;4846;6;4845;23;;;4852;24;;;;;4849.0;-7099.6484375
1;366100;BANANAS;4845;26;;;;;4851;26;;;;;4848.0;-7111.90625
1;366100;PEARLS;9996;1;9995;25;;;9998;3;10004;1;10005;25;9997.0;2542.0
1;366200;PEARLS;9996;2;9995;24;;;9998;1;10004;2;10005;24;9997.0;2548.0
1;366200;BANANAS;4845;26;;;;;4851;2;4852;24;;;4848.0;-7108.5390625
1;366300;BANANAS;4846;28;;;;;4852;28;;;;;4849.0;-7092.578125
1;366300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;2550.0
1;366400;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;2550.0
1;366400;BANANAS;4846;1;4845;20;;;4852;21;;;;;4849.0;-7095.6640625
1;366500;BANANAS;4845;27;;;;;4850;9;4852;27;;;4847.5;-7095.9296875
1;366500;PEARLS;9995;27;;;;;9998;3;10002;9;10005;27;9996.5;2550.0
1;366600;PEARLS;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;2556.0
1;366600;BANANAS;4846;2;4845;23;;;4850;5;4852;25;;;4848.0;-7096.765625
1;366700;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2556.0
1;366700;BANANAS;4846;2;4845;23;;;4852;25;;;;;4849.0;-7097.5703125
1;366800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2556.0
1;366800;BANANAS;4846;2;4845;23;;;4852;25;;;;;4849.0;-7097.296875
1;366900;PEARLS;9996;2;9995;27;;;10002;5;10004;2;10005;27;9999.0;2556.0
1;366900;BANANAS;4846;29;;;;;4851;5;4852;2;4853;27;4848.5;-7090.578125
1;367000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2556.0
1;367000;BANANAS;4846;22;;;;;4847;4;4853;22;;;4846.5;-7086.015625
1;367100;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;2556.0
1;367100;BANANAS;4850;5;4845;26;;;4852;26;;;;;4851.0;-7095.5390625
1;367200;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;2556.0
1;367200;BANANAS;4850;1;4845;25;;;4851;1;4852;24;;;4850.5;-7106.8671875
1;367300;BANANAS;4846;30;;;;;4848;4;4850;9;4852;30;4847.0;-7094.4375
1;367300;PEARLS;9996;1;9995;29;;;10002;3;10004;1;10005;29;9999.0;2556.0
1;367400;BANANAS;4846;23;;;;;4853;23;;;;;4849.5;-7089.3125
1;367400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;2556.0
1;367500;BANANAS;4846;2;4845;29;;;4852;31;;;;;4849.0;-7097.8125
1;367500;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;2556.0
1;367600;BANANAS;4846;9;4845;29;;;4852;30;;;;;4849.0;-7097.515625
1;367600;PEARLS;9998;8;9996;1;9995;29;10004;1;10005;29;;;10001.0;2556.0
1;367700;PEARLS;10000;2;9998;2;9995;29;10005;29;;;;;10002.5;2556.0
1;367700;BANANAS;4848;6;4846;2;4845;29;4852;29;;;;;4850.0;-7102.4453125
1;367800;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;2556.0
1;367800;BANANAS;4845;26;;;;;4852;26;;;;;4848.5;-7096.2890625
1;367900;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;2556.0
1;367900;BANANAS;4846;24;;;;;4852;24;;;;;4849.0;-7093.984375
1;368000;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2556.0
1;368000;BANANAS;4846;25;;;;;4852;25;;;;;4849.0;-7093.1171875
1;368100;PEARLS;9998;2;9995;27;;;10005;27;;;;;10001.5;2556.0
1;368100;BANANAS;4847;2;4846;27;;;4852;27;;;;;4849.5;-7093.5
1;368200;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;2556.0
1;368200;BANANAS;4846;29;;;;;4853;29;;;;;4849.5;-7076.6796875
1;368300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2556.0
1;368300;BANANAS;4852;1;4847;31;;;4853;31;;;;;4852.5;-7072.1875
1;368400;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2556.0
1;368400;BANANAS;4847;28;;;;;4853;2;4854;26;;;4850.0;-7070.734375
1;368500;PEARLS;9995;30;;;;;9998;1;10002;8;10005;30;9996.5;2556.0
1;368500;BANANAS;4846;30;;;;;4853;30;;;;;4849.5;-7075.0234375
1;368600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2558.0
1;368600;BANANAS;4846;29;;;;;4853;29;;;;;4849.5;-7081.609375
1;368700;PEARLS;9998;9;9995;21;;;10005;21;;;;;10001.5;2558.0
1;368700;BANANAS;4848;9;4847;21;;;4853;21;;;;;4850.5;-7071.7578125
1;368800;BANANAS;4847;30;;;;;4853;30;;;;;4850.0;-7073.1875
1;368800;PEARLS;9995;30;;;;;10000;4;10005;30;;;9997.5;2558.0
1;368900;BANANAS;4847;22;;;;;4854;23;;;;;4850.5;-7069.25
1;368900;PEARLS;9995;23;;;;;9998;1;10005;23;;;9996.5;2558.0
1;369000;BANANAS;4847;28;;;;;4854;28;;;;;4850.5;-7062.078125
1;369000;PEARLS;10002;3;9995;28;;;10005;28;;;;;10003.5;2560.0
1;369100;BANANAS;4847;28;;;;;4854;28;;;;;4850.5;-7064.71875
1;369100;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;2566.0
1;369200;BANANAS;4847;23;;;;;4854;23;;;;;4850.5;-7063.34375
1;369200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2566.0
1;369300;BANANAS;4847;28;;;;;4854;28;;;;;4850.5;-7067.3046875
1;369300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;2566.0
1;369400;BANANAS;4851;1;4846;20;;;4853;20;;;;;4852.0;-7083.4765625
1;369400;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;2566.0
1;369500;BANANAS;4846;29;;;;;4853;29;;;;;4849.5;-7086.234375
1;369500;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;2566.0
1;369600;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;2568.0
1;369600;BANANAS;4849;4;4846;21;;;4852;21;;;;;4850.5;-7092.125
1;369700;BANANAS;4846;19;;;;;4850;3;4852;20;;;4848.0;-7094.375
1;369700;PEARLS;9995;20;;;;;10002;3;10005;20;;;9998.5;2568.0
1;369800;BANANAS;4846;24;;;;;4853;24;;;;;4849.5;-7083.1875
1;369800;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2568.0
1;369900;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2568.0
1;369900;BANANAS;4846;26;;;;;4853;26;;;;;4849.5;-7081.171875
1;370000;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2568.0
1;370000;BANANAS;4847;28;;;;;4853;28;;;;;4850.0;-7073.671875
1;370100;BANANAS;4848;10;4847;28;;;4853;28;;;;;4850.5;-7072.2890625
1;370100;PEARLS;9998;10;9995;28;;;10005;28;;;;;10001.5;2568.0
1;370200;BANANAS;4847;2;4846;21;;;4853;23;;;;;4850.0;-7075.1953125
1;370200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2568.0
1;370300;PEARLS;10000;5;9995;30;;;10002;5;10005;30;;;10001.0;2568.0
1;370300;BANANAS;4850;5;4846;30;;;4851;6;4853;30;;;4850.5;-7083.25
1;370400;PEARLS;9996;1;9995;24;;;10000;3;10002;8;10004;1;9998.0;2568.0
1;370400;BANANAS;4846;25;;;;;4851;8;4852;1;4853;24;4848.5;-7087.4609375
1;370500;BANANAS;4846;21;;;;;4853;21;;;;;4849.5;-7089.0859375
1;370500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;2568.0
1;370600;BANANAS;4845;28;;;;;4852;28;;;;;4848.5;-7095.1015625
1;370600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;2568.0
1;370700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;2568.0
1;370700;BANANAS;4851;1;4845;30;;;4852;30;;;;;4851.5;-7096.1875
1;370800;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2568.0
1;370800;BANANAS;4845;30;;;;;4852;30;;;;;4848.5;-7099.765625
1;370900;BANANAS;4846;2;4845;23;;;4852;23;;;;;4849.0;-7103.0
1;370900;PEARLS;9998;2;9995;23;;;10005;23;;;;;10001.5;2568.0
1;371000;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;2568.0
1;371000;BANANAS;4845;20;;;;;4852;20;;;;;4848.5;-7107.9140625
1;371100;PEARLS;9996;1;9995;27;;;10002;3;10004;1;10005;27;9999.0;2568.0
1;371100;BANANAS;4846;1;4845;27;;;4850;3;4852;28;;;4848.0;-7098.9296875
1;371200;PEARLS;9998;10;9996;2;9995;29;10004;2;10005;29;;;10001.0;2568.0
1;371200;BANANAS;4846;10;4845;31;;;4852;31;;;;;4849.0;-7100.15625
1;371300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;2568.0
1;371300;BANANAS;4845;28;;;;;4851;2;4852;26;;;4848.0;-7108.796875
1;371400;PEARLS;9995;27;;;;;9998;9;10005;27;;;9996.5;2568.0
1;371400;BANANAS;4844;27;;;;;4851;27;;;;;4847.5;-7120.96875
1;371500;PEARLS;9998;3;9996;1;9995;28;10004;1;10005;28;;;10001.0;2586.0
1;371500;BANANAS;4846;3;4845;29;;;4851;29;;;;;4848.5;-7112.765625
1;371600;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;2586.0
1;371600;BANANAS;4845;22;;;;;4851;22;;;;;4848.0;-7111.625
1;371700;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;2588.0
1;371700;BANANAS;4845;29;;;;;4851;29;;;;;4848.0;-7112.1015625
1;371800;BANANAS;4845;27;;;;;4852;27;;;;;4848.5;-7106.0390625
1;371800;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2588.0
1;371900;BANANAS;4845;2;4844;26;;;4851;26;;;;;4848.0;-7122.078125
1;371900;PEARLS;9998;2;9995;26;;;10005;26;;;;;10001.5;2588.0
1;372000;BANANAS;4844;22;;;;;4845;4;4850;2;4851;20;4844.5;-7128.15625
1;372000;PEARLS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;2588.0
1;372100;BANANAS;4844;2;4843;28;;;4850;30;;;;;4847.0;-7135.78125
1;372100;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2590.0
1;372200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;2590.0
1;372200;BANANAS;4843;25;;;;;4846;1;4850;25;;;4844.5;-7148.46875
1;372300;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;2590.0
1;372300;BANANAS;4842;28;;;;;4849;28;;;;;4845.5;-7157.4140625
1;372400;PEARLS;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;2590.0
1;372400;BANANAS;4843;22;;;;;4847;8;4849;22;;;4845.0;-7154.46875
1;372500;PEARLS;9996;2;9995;24;;;10002;8;10004;2;10005;24;9999.0;2590.0
1;372500;BANANAS;4842;26;;;;;4847;8;4849;26;;;4844.5;-7164.78125
1;372600;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;2590.0
1;372600;BANANAS;4842;31;;;;;4848;1;4849;30;;;4845.0;-7168.0
1;372700;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;2590.0
1;372700;BANANAS;4842;26;;;;;4848;2;4849;25;;;4845.0;-7169.0234375
1;372800;PEARLS;10000;5;9998;5;9996;2;10004;2;10005;22;;;10002.0;2590.0
1;372800;BANANAS;4843;5;4842;24;;;4848;2;4849;22;;;4845.5;-7168.65625
1;372900;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;2590.0
1;372900;BANANAS;4842;22;;;;;4849;22;;;;;4845.5;-7155.8046875
1;373000;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2592.0
1;373000;BANANAS;4849;1;4848;2;4843;25;4850;25;;;;;4849.5;-7141.15625
1;373100;PEARLS;9996;2;9995;21;;;9998;3;10004;2;10005;21;9997.0;2592.0
1;373100;BANANAS;4844;23;;;;;4850;2;4851;21;;;4847.0;-7129.953125
1;373200;PEARLS;9996;2;9995;30;;;9998;1;10002;5;10004;2;9997.0;2598.0
1;373200;BANANAS;4844;2;4843;30;;;4848;5;4850;32;;;4846.0;-7137.9296875
1;373300;BANANAS;4843;24;;;;;4847;5;4849;24;;;4845.0;-7154.1015625
1;373300;PEARLS;9995;24;;;;;10002;5;10005;24;;;9998.5;2600.0
1;373400;BANANAS;4843;23;;;;;4850;23;;;;;4846.5;-7143.703125
1;373400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2600.0
1;373500;BANANAS;4849;1;4844;21;;;4850;21;;;;;4849.5;-7132.640625
1;373500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;2600.0
1;373600;BANANAS;4843;31;;;;;4850;31;;;;;4846.5;-7143.1875
1;373600;PEARLS;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;2600.0
1;373700;BANANAS;4843;22;;;;;4848;5;4850;22;;;4845.5;-7148.0859375
1;373700;PEARLS;9995;22;;;;;10002;5;10005;22;;;9998.5;2602.0
1;373800;BANANAS;4843;30;;;;;4850;30;;;;;4846.5;-7146.0625
1;373800;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2602.0
1;373900;BANANAS;4843;22;;;;;4849;22;;;;;4846.0;-7153.296875
1;373900;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;2602.0
1;374000;PEARLS;9998;10;9995;28;;;10005;28;;;;;10001.5;2602.0
1;374000;BANANAS;4845;6;4843;10;4842;28;4849;28;;;;;4847.0;-7161.578125
1;374100;BANANAS;4842;25;;;;;4848;25;;;;;4845.0;-7171.65625
1;374100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;2602.0
1;374200;PEARLS;9998;1;9996;2;9995;27;10004;2;10005;27;;;10001.0;2602.0
1;374200;BANANAS;4843;1;4842;29;;;4848;29;;;;;4845.5;-7172.21875
1;374300;BANANAS;4841;20;;;;;4846;5;4848;20;;;4843.5;-7178.53125
1;374300;PEARLS;9995;20;;;;;10002;7;10005;20;;;9998.5;2602.0
1;374400;PEARLS;9996;2;9995;24;;;10000;4;10004;2;10005;24;9998.0;2602.0
1;374400;BANANAS;4847;1;4842;2;4841;24;4848;26;;;;;4847.5;-7177.3359375
1;374500;BANANAS;4841;26;;;;;4848;26;;;;;4844.5;-7185.3828125
1;374500;PEARLS;9996;1;9995;25;;;10002;1;10004;1;10005;25;9999.0;2602.0
1;374600;PEARLS;9996;1;9995;20;;;10002;9;10004;1;10005;20;9999.0;2602.0
1;374600;BANANAS;4841;21;;;;;4846;9;4848;21;;;4843.5;-7186.0078125
1;374700;BANANAS;4845;4;4840;31;;;4847;31;;;;;4846.0;-7201.5
1;374700;PEARLS;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;2602.0
1;374800;PEARLS;9998;2;9995;25;;;10000;3;10005;25;;;9999.0;2604.0
1;374800;BANANAS;4841;2;4840;25;;;4847;25;;;;;4844.0;-7196.7890625
1;374900;BANANAS;4841;26;;;;;4847;26;;;;;4844.0;-7191.1328125
1;374900;PEARLS;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;2604.0
1;375000;PEARLS;9996;2;9995;26;;;10002;1;10004;2;10005;26;9999.0;2606.0
1;375000;BANANAS;4841;28;;;;;4846;1;4848;28;;;4843.5;-7186.03125
1;375100;BANANAS;4842;2;4841;30;;;4848;32;;;;;4845.0;-7176.359375
1;375100;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;2606.0
1;375200;PEARLS;9996;2;9995;22;;;10002;4;10004;2;10005;22;9999.0;2608.0
1;375200;BANANAS;4841;24;;;;;4844;2;4846;4;4847;2;4842.5;-7189.640625
1;375300;BANANAS;4841;20;;;;;4848;20;;;;;4844.5;-7177.2890625
1;375300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;2608.0
1;375400;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2608.0
1;375400;BANANAS;4846;1;4841;30;;;4848;30;;;;;4847.0;-7186.0859375
1;375500;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;2608.0
1;375500;BANANAS;4841;22;;;;;4845;2;4847;22;;;4843.0;-7191.984375
1;375600;PEARLS;9995;29;;;;;10002;1;10005;29;;;9998.5;2608.0
1;375600;BANANAS;4840;29;;;;;4841;1;4845;1;4847;29;4840.5;-7200.7734375
1;375700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;2608.0
1;375700;BANANAS;4840;24;;;;;4847;25;;;;;4843.5;-7198.484375
1;375800;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;2608.0
1;375800;BANANAS;4841;26;;;;;4847;1;4848;25;;;4844.0;-7188.328125
1;375900;PEARLS;9995;23;;;;;9998;1;10005;23;;;9996.5;2608.0
1;375900;BANANAS;4842;23;;;;;4848;23;;;;;4845.0;-7173.3046875
1;376000;PEARLS;9995;23;;;;;10002;8;10005;23;;;9998.5;2610.0
1;376000;BANANAS;4842;23;;;;;4846;8;4848;23;;;4844.0;-7172.484375
1;376100;PEARLS;9995;21;;;;;10002;10;10005;21;;;9998.5;2610.0
1;376100;BANANAS;4841;21;;;;;4846;10;4848;21;;;4843.5;-7181.71875
1;376200;BANANAS;4846;1;4841;23;;;4848;23;;;;;4847.0;-7182.71875
1;376200;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;2610.0
1;376300;BANANAS;4841;23;;;;;4842;3;4847;1;4848;22;4841.5;-7189.453125
1;376300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2610.0
1;376400;BANANAS;4841;30;;;;;4842;5;4848;30;;;4841.5;-7190.0390625
1;376400;PEARLS;9995;30;;;;;9998;1;10005;30;;;9996.5;2610.0
1;376500;BANANAS;4841;23;;;;;4848;23;;;;;4844.5;-7185.8046875
1;376500;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2612.0
1;376600;PEARLS;10002;5;9995;24;;;10005;24;;;;;10003.5;2612.0
1;376600;BANANAS;4841;24;;;;;4848;24;;;;;4844.5;-7175.703125
1;376700;PEARLS;9995;27;;;;;9998;1;10002;6;10005;27;9996.5;2622.0
1;376700;BANANAS;4841;27;;;;;4845;6;4847;27;;;4843.0;-7194.3359375
1;376800;PEARLS;9996;2;9995;22;;;10000;4;10004;2;10005;22;9998.0;2624.0
1;376800;BANANAS;4841;24;;;;;4847;24;;;;;4844.0;-7193.328125
1;376900;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;2624.0
1;376900;BANANAS;4841;25;;;;;4848;25;;;;;4844.5;-7182.0
1;377000;PEARLS;9996;2;9995;23;;;9998;3;10004;2;10005;23;9997.0;2624.0
1;377000;BANANAS;4841;25;;;;;4848;25;;;;;4844.5;-7184.65625
1;377100;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;2630.0
1;377100;BANANAS;4841;25;;;;;4848;25;;;;;4844.5;-7178.8984375
1;377200;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2630.0
1;377200;BANANAS;4841;30;;;;;4848;30;;;;;4844.5;-7181.59375
1;377300;PEARLS;9996;1;9995;23;;;9998;1;10002;7;10004;1;9997.0;2630.0
1;377300;BANANAS;4841;24;;;;;4846;7;4848;24;;;4843.5;-7180.53125
1;377400;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;2632.0
1;377400;BANANAS;4841;27;;;;;4842;1;4848;27;;;4841.5;-7181.0859375
1;377500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;2632.0
1;377500;BANANAS;4841;21;;;;;4848;21;;;;;4844.5;-7175.8125
1;377600;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;2632.0
1;377600;BANANAS;4842;23;;;;;4848;2;4849;21;;;4845.0;-7171.0
1;377700;BANANAS;4842;2;4841;30;;;4848;32;;;;;4845.0;-7177.2109375
1;377700;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;2634.0
1;377800;BANANAS;4842;30;;;;;4843;4;4848;30;;;4842.5;-7173.328125
1;377800;PEARLS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;2636.0
1;377900;BANANAS;4842;2;4841;30;;;4844;6;4848;32;;;4843.0;-7176.953125
1;377900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2638.0
1;378000;BANANAS;4846;1;4845;5;4841;25;4848;25;;;;;4847.0;-7183.1640625
1;378000;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2638.0
1;378100;BANANAS;4841;30;;;;;4847;2;4848;28;;;4844.0;-7187.2890625
1;378100;PEARLS;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;2638.0
1;378200;BANANAS;4840;30;;;;;4845;4;4847;30;;;4842.5;-7198.8671875
1;378200;PEARLS;9995;30;;;;;10002;4;10005;30;;;9998.5;2640.0
1;378300;BANANAS;4840;25;;;;;4841;1;4847;25;;;4840.5;-7202.78125
1;378300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;2640.0
1;378400;BANANAS;4840;24;;;;;4847;24;;;;;4843.5;-7207.265625
1;378400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;2640.0
1;378500;PEARLS;9998;3;9995;22;;;10005;22;;;;;10001.5;2640.0
1;378500;BANANAS;4841;3;4840;22;;;4847;22;;;;;4844.0;-7205.328125
1;378600;PEARLS;9995;27;;;;;10000;2;10005;27;;;9997.5;2640.0
1;378600;BANANAS;4840;27;;;;;4847;27;;;;;4843.5;-7209.0
1;378700;BANANAS;4841;10;4840;23;;;4847;23;;;;;4844.0;-7208.6953125
1;378700;PEARLS;9998;10;9995;23;;;10005;23;;;;;10001.5;2640.0
1;378800;BANANAS;4840;22;;;;;4846;1;4847;21;;;4843.0;-7209.921875
1;378800;PEARLS;10002;1;9996;1;9995;21;10004;1;10005;21;;;10003.0;2640.0
1;378900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2642.0
1;378900;BANANAS;4840;2;4839;30;;;4846;32;;;;;4843.0;-7215.28125
1;379000;PEARLS;10002;1;9998;10;9996;1;10004;1;10005;27;;;10003.0;2642.0
1;379000;BANANAS;4840;9;4839;28;;;4841;2;4846;28;;;4840.5;-7220.921875
1;379100;BANANAS;4839;24;;;;;4846;24;;;;;4842.5;-7225.09375
1;379100;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;2644.0
1;379200;BANANAS;4838;23;;;;;4845;23;;;;;4841.5;-7241.2421875
1;379200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2644.0
1;379300;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;2644.0
1;379300;BANANAS;4839;23;;;;;4845;23;;;;;4842.0;-7234.78125
1;379400;PEARLS;9996;2;9995;20;;;10002;6;10004;2;10005;20;9999.0;2644.0
1;379400;BANANAS;4839;22;;;;;4841;3;4843;7;4845;22;4840.0;-7234.421875
1;379500;BANANAS;4839;30;;;;;4845;2;4846;28;;;4842.0;-7227.84375
1;379500;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;2644.0
1;379600;BANANAS;4839;30;;;;;4842;5;4845;1;4846;29;4840.5;-7226.640625
1;379600;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;2644.0
1;379700;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;2644.0
1;379700;BANANAS;4839;25;;;;;4846;25;;;;;4842.5;-7220.2265625
1;379800;PEARLS;9995;28;;;;;10002;5;10005;28;;;9998.5;2646.0
1;379800;BANANAS;4839;28;;;;;4844;5;4846;28;;;4841.5;-7215.1953125
1;379900;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;2646.0
1;379900;BANANAS;4839;23;;;;;4845;23;;;;;4842.0;-7234.2890625
1;380000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;2646.0
1;380000;BANANAS;4839;2;4838;22;;;4845;24;;;;;4842.0;-7237.71875
1;380100;PEARLS;9996;2;9995;22;;;9998;2;10004;2;10005;22;9997.0;2646.0
1;380100;BANANAS;4839;24;;;;;4845;2;4846;22;;;4842.0;-7228.515625
1;380200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2650.0
1;380200;BANANAS;4844;1;4839;23;;;4845;1;4846;22;;;4844.5;-7230.375
1;380300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;2650.0
1;380300;BANANAS;4839;23;;;;;4846;23;;;;;4842.5;-7220.421875
1;380400;PEARLS;9996;1;9995;26;;;10002;8;10004;1;10005;26;9999.0;2650.0
1;380400;BANANAS;4840;27;;;;;4844;8;4846;27;;;4842.0;-7213.375
1;380500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2650.0
1;380500;BANANAS;4839;24;;;;;4846;24;;;;;4842.5;-7223.203125
1;380600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;2650.0
1;380600;BANANAS;4839;24;;;;;4845;1;4846;23;;;4842.0;-7229.1640625
1;380700;BANANAS;4839;27;;;;;4846;27;;;;;4842.5;-7230.9765625
1;380700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;2650.0
1;380800;BANANAS;4839;2;4838;30;;;4845;32;;;;;4842.0;-7239.3671875
1;380800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;2650.0
1;380900;BANANAS;4839;9;4838;24;;;4845;24;;;;;4842.0;-7242.046875
1;380900;PEARLS;9998;9;9996;1;9995;23;10000;2;10004;1;10005;23;9999.0;2650.0
1;381000;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;2650.0
1;381000;BANANAS;4838;23;;;;;4845;23;;;;;4841.5;-7241.3125
1;381100;PEARLS;9998;7;9996;2;9995;27;10004;2;10005;27;;;10001.0;2650.0
1;381100;BANANAS;4839;6;4838;29;;;4845;29;;;;;4842.0;-7240.65625
1;381200;PEARLS;9998;8;9995;28;;;10005;28;;;;;10001.5;2650.0
1;381200;BANANAS;4839;8;4838;28;;;4845;28;;;;;4842.0;-7239.359375
1;381300;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;2650.0
1;381300;BANANAS;4838;21;;;;;4845;21;;;;;4841.5;-7240.5
1;381400;PEARLS;9995;23;;;;;10002;5;10005;23;;;9998.5;2650.0
1;381400;BANANAS;4838;23;;;;;4839;1;4843;5;4845;23;4838.5;-7241.4375
1;381500;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;2650.0
1;381500;BANANAS;4840;2;4839;24;;;4846;26;;;;;4843.0;-7216.9140625
1;381600;PEARLS;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;2650.0
